,homeTeamWinner,Min/Match_home,Min/Match_away,Clr/Match_home,Clr/Match_away,Blocks/Match_home,Blocks/Match_away,Int/Match_home,Int/Match_away,Age_home,Age_away,TklW%_home,TklW%_away,Rating_home,Rating_away,PrgP_home,PrgP_away,DEF_home,DEF_away,PrgR_home,PrgR_away,KP/Match_home,KP/Match_away,npxG_home,npxG_away,SoT%_home,SoT%_away,PrgC_home,PrgC_away,Sh/90_home,Sh/90_away,Min/Match_diff,Clr/Match_diff,Blocks/Match_diff,Int/Match_diff,Age_diff,TklW%_diff,Rating_diff,PrgP_diff,DEF_diff,PrgR_diff,KP/Match_diff,npxG_diff,SoT%_diff,PrgC_diff,Sh/90_diff
195,0,804.01,959.26,9.600000000000001,21.5,4.14,6.2700000000000005,1.89,6.529999999999999,26.916666666666668,26.58823529411765,54.324999999999996,63.41142857142857,14.674942377299999,19.504078314905,632.0,436.0,8.1024417398,15.1345138325,720.0,529.0,7.5200000000000005,4.78,34.1,19.0,35.3,25.1,373.0,208.0,12.11,16.35,-155.25,-11.899999999999999,-2.130000000000001,-4.64,0.32843137254901933,-9.086428571428577,-4.8291359376050025,196.0,-7.0320720927,191.0,2.74,15.100000000000001,10.199999999999996,165.0,-4.240000000000002
196,0,1091.94,1039.86,18.38,16.18,5.35,4.79,5.51,7.7,25.894736842105264,24.823529411764707,63.24222222222223,54.90125,18.6644138745,20.43602366235,538.0,640.0,14.726697773500002,14.006366149799998,1232.0,460.0,3.3200000000000003,7.48,51.3,17.4,37.65,38.13333333333333,147.0,276.0,19.25,6.68,52.080000000000155,2.1999999999999993,0.5599999999999996,-2.1900000000000004,1.0712074303405572,8.340972222222234,-1.7716097878500001,-102.0,0.7203316237000035,772.0,-4.16,33.9,-0.4833333333333343,-129.0,12.57
197,0,813.49,1121.98,13.25,21.990000000000002,4.34,6.03,4.49,4.71,25.2,26.157894736842106,42.36,59.98666666666667,12.57967756659,20.147486929666666,364.0,705.0,9.58023028505,11.624993799523809,372.0,641.0,3.04,9.3,15.5,24.7,34.760000000000005,44.05714285714286,150.0,458.0,6.47,13.98,-308.49,-8.740000000000002,-1.6900000000000004,-0.21999999999999975,-0.9578947368421069,-17.626666666666672,-7.567809363076666,-341.0,-2.044763514473809,-269.0,-6.260000000000001,-9.2,-9.297142857142852,-308.0,-7.510000000000001
198,0,1175.97,1138.79,13.95,15.38,4.95,5.13,4.74,3.85,23.95,25.63157894736842,64.548,54.712500000000006,24.123508238204764,20.58228438495,605.0,885.0,10.255723745238097,11.258584978,973.0,808.0,10.43,7.2,29.4,25.200000000000003,34.81111111111111,47.07142857142857,552.0,421.0,22.94,25.79,37.180000000000064,-1.4300000000000015,-0.17999999999999972,0.8900000000000001,-1.681578947368422,9.835499999999996,3.5412238532547633,-280.0,-1.0028612327619033,165.0,3.2299999999999995,4.199999999999996,-12.26031746031746,131.0,-2.849999999999998
199,0,1011.61,1292.42,25.58,18.66,9.040000000000001,7.44,8.35,6.12,24.647058823529413,23.35,56.73111111111112,68.97333333333333,21.820772261371,21.672227959571426,349.0,738.0,18.285230212,15.553179407142858,354.0,1121.0,4.16,6.36,26.6,47.900000000000006,35.6,35.67142857142857,163.0,255.0,9.530000000000001,20.91,-280.81000000000006,6.919999999999998,1.6000000000000005,2.2299999999999995,1.2970588235294116,-12.24222222222221,0.1485443017995749,-389.0,2.73205080485714,-767.0,-2.2,-21.300000000000004,-0.0714285714285694,-92.0,-11.379999999999999
200,1,1146.98,1072.49,20.7,25.58,7.43,9.040000000000001,6.2700000000000005,8.35,26.63157894736842,25.294117647058822,70.17,56.73111111111112,17.37862507985714,22.365755255830003,480.0,436.0,14.060677748095237,18.285230212,663.0,354.0,5.65,4.66,22.6,26.6,30.422222222222224,35.6,245.0,181.0,16.65,9.530000000000001,74.49000000000001,-4.879999999999999,-1.6100000000000012,-2.079999999999999,1.3374613003095988,13.438888888888883,-4.987130175972862,44.0,-4.224552463904761,309.0,0.9900000000000002,-4.0,-5.177777777777777,64.0,7.119999999999997
201,0,1162.44,1297.08,26.490000000000002,17.11,8.58,6.07,6.28,5.26,25.842105263157894,24.952380952380953,57.0475,63.593333333333334,19.35662533943,24.9909352263,412.0,579.0,16.383938397,12.041267904761904,488.0,1011.0,3.85,9.33,17.3,37.0,37.771428571428565,34.08888888888889,219.0,530.0,9.89,24.01,-134.63999999999987,9.380000000000003,2.51,1.0200000000000005,0.8897243107769413,-6.545833333333334,-5.63430988687,-167.0,4.342670492238097,-523.0,-5.48,-19.7,3.6825396825396766,-311.0,-14.120000000000001
202,0,1004.86,1026.68,28.95,16.04,5.96,4.12,5.72,3.48,26.733333333333334,26.2,61.458571428571425,59.288333333333334,18.072343992039997,19.15999306925,117.0,635.0,15.1816107275,10.4678890345,438.0,588.0,1.5999999999999999,5.489999999999999,23.1,23.7,37.975,30.7,49.0,332.0,8.23,7.6899999999999995,-21.82000000000005,12.91,1.8399999999999999,2.2399999999999998,0.533333333333335,2.1702380952380906,-1.0876490772100027,-518.0,4.713721693,-150.0,-3.8899999999999997,-0.5999999999999979,7.275000000000002,-283.0,0.5400000000000009
203,0,1065.94,856.57,15.51,8.73,6.31,3.27,3.1,1.69,25.5,26.0,70.17999999999999,53.426,15.6655961779,14.3814013033,592.0,632.0,9.9138451775,6.8093173323,963.0,720.0,3.59,7.5200000000000005,40.1,34.1,41.54,29.416666666666668,125.0,373.0,8.9,15.32,209.37,6.779999999999999,3.0399999999999996,1.4100000000000001,-0.5,16.75399999999999,1.284194874599999,-40.0,3.1045278452000007,243.0,-3.9300000000000006,6.0,12.123333333333331,-248.0,-6.42
204,0,744.99,1083.56,19.43,31.8,5.34,6.02,5.57,5.25,25.4,27.444444444444443,54.901428571428575,60.56375,16.482629208105,22.931115750276188,418.0,619.0,13.14873187305,15.460011715714286,427.0,718.0,4.890000000000001,6.48,15.2,29.9,21.400000000000002,41.833333333333336,179.0,367.0,12.93,16.53,-338.56999999999994,-12.370000000000001,-0.6799999999999997,0.3200000000000003,-2.0444444444444443,-5.662321428571424,-6.448486542171189,-201.0,-2.3112798426642858,-291.0,-1.5899999999999999,-14.7,-20.433333333333334,-188.0,-3.6000000000000014
205,1,1121.98,1123.36,21.990000000000002,18.38,6.03,5.35,4.71,5.51,26.157894736842106,25.789473684210527,59.98666666666667,63.24222222222222,20.147486929666666,20.34475096,705.0,669.0,11.624993799523809,14.726697773500002,641.0,1154.0,9.3,4.88,24.7,45.5,44.05714285714286,37.54,458.0,219.0,13.98,16.55,-1.3799999999998818,3.610000000000003,0.6800000000000006,-0.7999999999999998,0.36842105263157876,-3.2555555555555458,-0.19726403033333284,36.0,-3.1017039739761927,-513.0,4.420000000000001,-20.8,6.517142857142858,239.0,-2.5700000000000003
206,1,1208.31,855.0,15.53,9.3,5.13,4.99,4.11,3.6100000000000003,26.210526315789473,23.0,54.10625,67.895,21.76432788165,12.89097174455,931.0,540.0,11.3319320245,8.8148899545,830.0,558.0,7.79,4.5,31.9,28.6,42.371428571428574,31.020000000000003,437.0,253.0,24.94,10.19,353.30999999999995,6.229999999999999,0.13999999999999968,0.5,3.2105263157894726,-13.788749999999993,8.8733561371,391.0,2.5170420700000005,272.0,3.29,3.299999999999997,11.35142857142857,184.0,14.750000000000002
207,0,1077.46,1123.59,19.13,22.46,5.27,6.83,3.39,4.93,25.736842105263158,25.944444444444443,65.5942857142857,47.14125,19.16440374618,19.64261700089,711.0,569.0,12.1721867975,13.10300816555,893.0,533.0,5.36,4.7,35.6,24.1,30.014285714285712,35.63333333333333,306.0,264.0,16.16,10.28,-46.12999999999988,-3.330000000000002,-1.5600000000000005,-1.5399999999999996,-0.20760233918128534,18.453035714285704,-0.4782132547099991,142.0,-0.9308213680499993,360.0,0.6600000000000001,11.5,-5.61904761904762,42.0,5.880000000000001
208,1,1161.75,876.28,14.260000000000002,19.08,6.2,4.5,5.08,5.949999999999999,23.055555555555557,22.866666666666667,71.58857142857143,59.326,19.547200355050002,16.340247871948,738.0,511.0,13.122199375,11.787321227,1121.0,574.0,6.36,5.390000000000001,47.9,21.9,35.67142857142857,38.075,255.0,199.0,20.91,12.41,285.47,-4.819999999999997,1.7000000000000002,-0.8699999999999992,0.18888888888889,12.262571428571427,3.2069524831020004,227.0,1.3348781479999996,547.0,0.9699999999999998,26.0,-2.403571428571432,56.0,8.5
209,0,954.59,1219.38,14.0,19.65,4.12,7.3,6.58,5.5600000000000005,24.8125,25.68421052631579,54.34142857142857,64.68285714285715,18.353844023849998,18.098485934084998,640.0,605.0,11.924186511299999,14.423682310999999,460.0,368.0,7.48,6.82,17.4,14.8,38.13333333333333,33.5,276.0,385.0,6.68,9.66,-264.7900000000001,-5.649999999999999,-3.1799999999999997,1.0199999999999996,-0.8717105263157912,-10.341428571428573,0.2553580897650001,35.0,-2.4994957997,92.0,0.6600000000000001,2.599999999999998,4.633333333333333,-109.0,-2.9800000000000004
210,0,1004.86,735.51,28.95,14.059999999999999,5.96,6.640000000000001,5.72,4.32,26.733333333333334,23.076923076923077,61.458571428571425,67.258,18.072343992039997,15.12533591125,117.0,465.0,15.1816107275,11.299731099,438.0,273.0,1.5999999999999999,4.29,23.1,8.100000000000001,37.975,25.8,49.0,238.0,8.23,5.55,269.35,14.89,-0.6800000000000006,1.3999999999999995,3.6564102564102576,-5.799428571428571,2.947008080789997,-348.0,3.8818796285,165.0,-2.6900000000000004,15.0,12.175,-189.0,2.6800000000000006
211,0,1093.34,824.88,25.16,8.16,7.6000000000000005,2.92,6.0,2.13,26.055555555555557,26.5,58.636250000000004,63.515,18.7445704358,14.2167209885,361.0,632.0,15.804835610999998,6.6446370175,488.0,720.0,3.59,7.52,17.3,34.1,37.771428571428565,29.416666666666668,215.0,373.0,9.89,15.32,268.4599999999999,17.0,4.680000000000001,3.87,-0.44444444444444287,-4.878749999999997,4.5278494472999995,-271.0,9.160198593499999,-232.0,-3.9299999999999997,-16.8,8.354761904761897,-158.0,-5.43
212,0,831.91,1003.5799999999999,19.43,23.16,5.34,7.890000000000001,5.57,7.08,25.75,25.0625,54.901428571428575,57.75125,16.914712541455,20.81452833383,418.0,339.0,13.14873187305,16.128333760500002,427.0,354.0,4.89,4.359999999999999,15.200000000000001,26.6,21.400000000000002,35.6,179.0,168.0,12.93,9.530000000000001,-171.66999999999996,-3.7300000000000004,-2.5500000000000007,-1.5099999999999998,0.6875,-2.849821428571424,-3.8998157923750014,79.0,-2.979601887450002,73.0,0.5300000000000002,-11.4,-14.2,11.0,3.3999999999999986
213,0,1121.98,1175.05,21.990000000000002,20.77,6.03,7.42,4.71,5.68,26.157894736842106,25.77777777777778,59.98666666666667,60.76375,20.147486929666666,18.012648871135,705.0,517.0,11.624993799523809,15.190772309,641.0,290.0,9.3,5.92,24.7,12.3,44.05714285714286,47.08,458.0,310.0,13.98,8.61,-53.069999999999936,1.2200000000000024,-1.3899999999999997,-0.9699999999999998,0.38011695906432763,-0.77708333333333,2.134838058531667,188.0,-3.565778509476191,351.0,3.380000000000001,12.399999999999999,-3.0228571428571414,148.0,5.370000000000001
214,1,1121.48,1048.47,12.129999999999999,16.04,4.42,4.12,3.51,3.48,26.38888888888889,26.125,53.31,59.288333333333334,20.061120470650003,19.15999306925,931.0,635.0,9.628724613500001,10.4678890345,830.0,618.0,7.79,5.489999999999999,31.900000000000002,25.900000000000002,42.371428571428574,36.56,437.0,332.0,24.939999999999998,12.12,73.00999999999999,-3.91,0.2999999999999998,0.029999999999999805,0.2638888888888893,-5.978333333333332,0.9011274014000037,296.0,-0.8391644209999995,212.0,2.3000000000000007,6.0,5.811428571428571,105.0,12.819999999999999
215,1,1065.94,1115.13,15.51,18.38,6.31,5.35,3.1,5.51,25.5,25.68421052631579,70.17999999999999,63.24222222222223,15.6655961779,20.34475096,592.0,669.0,9.9138451775,14.726697773500002,963.0,1144.0,3.59,4.88,40.1,43.4,41.54,40.08,125.0,219.0,8.9,15.41,-49.190000000000055,-2.869999999999999,0.96,-2.4099999999999997,-0.18421052631579116,6.937777777777761,-4.6791547820999995,-77.0,-4.812852596000001,-181.0,-1.29,-3.299999999999997,1.4600000000000009,-94.0,-6.51
216,0,1296.25,1123.59,23.439999999999998,22.46,7.99,6.83,7.39,4.93,23.571428571428573,25.944444444444443,69.48777777777778,47.14125,21.398268005681818,19.64261700089,533.0,569.0,16.705611646818184,13.10300816555,1154.0,533.0,4.45,4.7,48.3,24.1,31.444444444444443,35.63333333333333,196.0,264.0,22.73,10.28,172.66000000000008,0.9799999999999969,1.1600000000000001,2.46,-2.37301587301587,22.34652777777778,1.7556510047918188,-36.0,3.6026034812681846,621.0,-0.25,24.199999999999996,-4.18888888888889,-68.0,12.450000000000001
217,0,1135.25,922.48,21.86,15.98,5.970000000000001,4.0,4.54,5.05,25.894736842105264,23.0625,66.78428571428572,60.825,21.06372523018,15.288811476948002,711.0,511.0,14.071508281500002,9.844634832,893.0,574.0,5.36,5.390000000000001,35.6,21.9,30.014285714285712,38.075,306.0,199.0,16.16,12.41,212.76999999999998,5.879999999999999,1.9700000000000006,-0.5099999999999998,2.8322368421052637,5.959285714285713,5.774913753231999,200.0,4.226873449500001,319.0,-0.03000000000000025,13.700000000000003,-8.06071428571429,107.0,3.75
218,1,1039.86,1281.91,16.18,17.11,4.79,6.07,7.7,5.26,24.823529411764707,24.85,54.901250000000005,63.593333333333334,20.43602366235,24.500501713133335,640.0,564.0,14.006366149799998,12.041267904761904,460.0,1011.0,7.48,8.08,17.4,37.0,38.13333333333333,34.08888888888889,276.0,514.0,6.68,24.01,-242.05000000000018,-0.9299999999999997,-1.2800000000000002,2.4400000000000004,-0.026470588235294912,-8.69208333333333,-4.064478050783336,76.0,1.965098245038094,-551.0,-0.5999999999999996,-19.6,4.044444444444444,-238.0,-17.330000000000002
219,0,1173.44,1111.42,24.36,28.55,7.6899999999999995,5.52,5.8100000000000005,5.0,26.473684210526315,27.555555555555557,62.836666666666666,64.45428571428572,17.699982313666666,21.894149964657142,477.0,743.0,13.529504350476191,14.262360819047618,663.0,718.0,5.15,7.0600000000000005,22.6,29.9,30.422222222222224,41.833333333333336,241.0,396.0,16.65,16.53,62.01999999999998,-4.190000000000001,2.17,0.8100000000000005,-1.081871345029242,-1.6176190476190513,-4.194167650990476,-266.0,-0.7328564685714269,-55.0,-1.9100000000000001,-7.299999999999997,-11.411111111111111,-155.0,0.11999999999999744
220,0,1097.09,769.94,17.47,15.61,4.41,4.58,3.77,4.36,26.235294117647058,25.733333333333334,58.75571428571429,52.623333333333335,20.283469351900003,14.410910323455,678.0,418.0,11.4048180565,10.64492965505,705.0,427.0,6.45,4.89,28.7,15.200000000000001,33.15,21.400000000000002,361.0,179.0,13.379999999999999,12.93,327.14999999999986,1.8599999999999994,-0.16999999999999993,-0.5900000000000003,0.5019607843137237,6.132380952380956,5.8725590284450035,260.0,0.7598884014500005,278.0,1.5600000000000005,13.499999999999998,11.749999999999996,182.0,0.4499999999999993
221,0,719.04,1121.4,11.1,21.11,5.52,7.37,3.48,5.5600000000000005,23.384615384615383,26.57894736842105,65.9875,60.50666666666667,12.327838352789474,15.943540110333334,476.0,477.0,9.526567501578947,11.773062147142857,273.0,663.0,3.5599999999999996,5.15,8.1,22.6,25.8,30.422222222222224,236.0,241.0,5.55,16.65,-402.3600000000001,-10.01,-1.8500000000000005,-2.0800000000000005,-3.194331983805668,5.4808333333333294,-3.61570175754386,-1.0,-2.24649464556391,-390.0,-1.5900000000000007,-14.500000000000002,-4.622222222222224,-5.0,-11.099999999999998
222,1,1146.92,1225.25,20.77,21.86,7.42,5.97,5.68,4.54,26.72222222222222,26.2,60.76375,66.78428571428572,17.079194365435,22.42914189668,514.0,711.0,15.190772309,14.071508281499998,203.0,893.0,5.83,5.36,10.8,35.6,51.95,30.014285714285712,253.0,306.0,6.75,16.16,-78.32999999999993,-1.0899999999999999,1.4500000000000002,1.1399999999999997,0.5222222222222221,-6.020535714285714,-5.349947531245,-197.0,1.1192640275000016,-690.0,0.46999999999999975,-24.8,21.93571428571429,-53.0,-9.41
223,1,920.86,1414.45,13.09,26.81,3.35,9.05,2.25,8.33,26.071428571428573,23.666666666666668,50.446666666666665,69.773,17.172447350549998,24.40261692931818,690.0,719.0,8.05854158305,18.810020319545455,798.0,1102.0,8.64,6.090000000000001,39.6,45.9,35.199999999999996,32.1,412.0,235.0,15.86,16.37,-493.59000000000003,-13.719999999999999,-5.700000000000001,-6.08,2.404761904761905,-19.32633333333333,-7.230169578768184,-29.0,-10.751478736495455,-304.0,2.55,-6.299999999999997,3.0999999999999943,177.0,-0.5100000000000016
224,1,1119.05,1066.24,30.68,18.43,5.21,4.92,5.06,7.95,27.555555555555557,25.176470588235293,62.33714285714286,52.2225,21.918297566561904,21.1267745858,743.0,634.0,14.286508420952382,14.534304538499999,659.0,460.0,7.0600000000000005,7.1,28.299999999999997,17.4,38.78,38.13333333333333,396.0,271.0,14.36,6.68,52.809999999999945,12.25,0.29000000000000004,-2.8900000000000006,2.3790849673202636,10.114642857142861,0.7915229807619042,109.0,-0.2477961175476171,199.0,-0.03999999999999915,10.899999999999999,0.6466666666666683,125.0,7.68
225,0,1184.01,1160.33,27.36,16.849999999999998,7.77,5.76,5.74,4.58,26.22222222222222,25.473684210526315,49.73555555555556,55.913333333333334,21.94256842715,21.63452165665,561.0,637.0,15.42693219455,13.048616802000002,505.0,849.0,4.6,5.7,24.0,27.2,42.760000000000005,42.84285714285714,254.0,380.0,9.53,25.189999999999998,23.680000000000064,10.510000000000002,2.01,1.1600000000000001,0.7485380116959064,-6.177777777777777,0.30804677049999896,-76.0,2.3783153925499985,-344.0,-1.1000000000000005,-3.1999999999999993,-0.08285714285713652,-126.0,-15.659999999999998
226,0,967.43,1106.06,25.58,17.19,9.040000000000001,6.22,6.3500000000000005,3.4,25.25,25.4375,58.822500000000005,65.05166666666666,20.865948383750002,16.5578855699,424.0,592.0,16.435230212,10.8061345695,354.0,963.0,5.01,3.59,26.6,40.1,35.6,41.54,180.0,125.0,9.530000000000001,8.9,-138.63,8.389999999999997,2.820000000000001,2.9500000000000006,-0.1875,-6.229166666666657,4.30806281385,-168.0,5.629095642500001,-609.0,1.42,-13.5,-5.939999999999998,55.0,0.6300000000000008
227,0,1147.72,1080.76,16.36,30.71,5.78,6.91,4.65,6.82,23.88888888888889,26.5,64.29666666666667,62.021249999999995,24.0191469341,19.67310360454,652.0,167.0,12.173742221500001,17.380087867,987.0,438.0,9.03,2.2199999999999998,35.4,23.1,37.55714285714286,37.975,538.0,64.0,14.95,8.23,66.96000000000004,-14.350000000000001,-1.13,-2.17,-2.6111111111111107,2.275416666666672,4.3460433295600005,485.0,-5.206345645499999,549.0,6.81,12.299999999999997,-0.4178571428571445,474.0,6.719999999999999
228,0,989.34,1085.46,15.98,24.990000000000002,4.0,6.53,5.05,5.21,23.176470588235293,26.42105263157895,60.825,59.98857142857143,16.693867166948003,20.40118791347619,639.0,634.0,9.844634832,13.318966844761906,703.0,452.0,6.87,7.88,27.4,22.2,36.42,43.75,252.0,328.0,15.059999999999999,12.46,-96.12,-9.010000000000002,-2.5300000000000002,-0.16000000000000014,-3.244582043343655,0.83642857142857,-3.707320746528186,5.0,-3.4743320127619057,251.0,-1.0099999999999998,5.199999999999999,-7.329999999999998,-76.0,2.599999999999998
229,1,1074.25,1150.18,18.08,23.97,4.68,8.129999999999999,5.3,6.0600000000000005,25.42105263157895,25.526315789473685,64.09625,56.375,19.25852159,17.941191638585714,552.0,351.0,13.626334449999998,14.875238404761904,1144.0,492.0,4.21,3.96,43.4,18.8,40.08,42.75,189.0,188.0,15.41,18.02,-75.93000000000006,-5.890000000000001,-3.4499999999999993,-0.7600000000000007,-0.10526315789473628,7.721249999999998,1.3173299514142869,201.0,-1.2489039547619054,652.0,0.25,24.599999999999998,-2.6700000000000017,1.0,-2.6099999999999994
230,1,984.4,1209.73,30.71,21.11,6.91,7.37,6.82,5.5600000000000005,26.133333333333333,26.45,62.02125,60.50666666666667,19.67173275969,16.223698840476192,148.0,477.0,17.380087867,11.773062147142857,326.0,663.0,1.97,5.15,16.4,22.6,37.96666666666667,30.422222222222224,66.0,241.0,5.43,16.65,-225.33000000000004,9.600000000000001,-0.45999999999999996,1.2599999999999998,-0.31666666666666643,1.5145833333333343,3.448033919213806,-329.0,5.607025719857143,-337.0,-3.1800000000000006,-6.200000000000003,7.544444444444444,-175.0,-11.219999999999999
231,0,1092.68,1280.35,23.25,28.23,7.74,9.93,5.5,7.11,24.666666666666668,25.55,52.339999999999996,62.79777777777778,17.583403040919045,20.621184084713637,448.0,531.0,13.260413811428572,16.983033828636362,484.0,302.0,5.27,5.4,19.5,9.9,42.4375,32.95,253.0,347.0,18.64,7.91,-187.66999999999985,-4.98,-2.1899999999999995,-1.6100000000000003,-0.8833333333333329,-10.457777777777785,-3.037781043794592,-83.0,-3.72262001720779,182.0,-0.13000000000000078,9.6,9.487499999999997,-94.0,10.73
232,0,899.34,1143.13,15.98,18.38,4.0,5.35,5.05,5.51,23.0625,25.736842105263158,60.825,63.24222222222223,15.610533833447999,20.34475096,639.0,669.0,9.844634832,14.726697773500002,703.0,1225.0,6.87,4.88,27.4,51.0,36.42,37.18,252.0,219.0,15.059999999999999,15.08,-243.79000000000008,-2.3999999999999986,-1.3499999999999996,-0.45999999999999996,-2.6743421052631575,-2.417222222222229,-4.734217126552,-30.0,-4.882062941500001,-522.0,1.9900000000000002,-23.6,-0.759999999999998,33.0,-0.02000000000000135
233,0,1090.55,798.38,23.380000000000003,14.059999999999999,7.16,6.640000000000001,4.86,4.32,25.125,23.428571428571427,66.41,67.258,18.7917941984,14.414507542900001,592.0,477.0,13.753793198,11.299731099,963.0,273.0,3.59,3.89,40.1,8.100000000000001,41.54,44.35,125.0,237.0,8.9,8.2,292.16999999999996,9.320000000000004,0.5199999999999996,0.54,1.696428571428573,-0.847999999999999,4.377286655500001,115.0,2.4540620989999997,690.0,-0.30000000000000027,32.0,-2.8100000000000023,-112.0,0.7000000000000011
234,1,1306.66,783.94,22.41,19.43,7.8100000000000005,5.34,7.29,5.57,23.15,25.8,72.26125,54.901428571428575,22.50879963785714,18.777832082605,719.0,269.0,16.649888903809522,13.14873187305,1124.0,554.0,6.090000000000001,4.87,46.1,19.3,32.25,27.099999999999998,235.0,238.0,17.85,14.06,522.72,2.9800000000000004,2.4700000000000006,1.7199999999999998,-2.650000000000002,17.35982142857143,3.7309675552521426,450.0,3.501157030759522,570.0,1.2200000000000006,26.8,5.150000000000002,-3.0,3.790000000000001
235,0,1051.3899999999999,1002.61,27.36,10.52,7.77,2.67,5.74,2.42,26.176470588235293,25.6875,49.73555555555556,53.688,21.367180207889998,16.45077603875,404.0,753.0,15.42693219455,7.113898496,421.0,705.0,4.06,6.83,13.8,28.7,30.54,33.15,205.0,390.0,8.4,13.379999999999999,48.77999999999986,16.84,5.1,3.3200000000000003,0.4889705882352935,-3.9524444444444455,4.916404169139998,-349.0,8.31303369855,-284.0,-2.7700000000000005,-14.899999999999999,-2.6099999999999994,-185.0,-4.979999999999999
236,0,1287.47,831.63,16.85,13.09,5.76,3.35,4.58,2.25,25.8,25.76923076923077,55.913333333333334,50.446666666666665,24.44606318465,16.17286401705,964.0,690.0,13.048616802000002,8.05854158305,943.0,798.0,8.41,8.64,33.0,39.6,33.44285714285714,35.199999999999996,483.0,412.0,14.49,15.86,455.84000000000003,3.7600000000000016,2.4099999999999997,2.33,0.03076923076923066,5.466666666666669,8.273199167600001,274.0,4.990075218950002,145.0,-0.23000000000000043,-6.600000000000001,-1.7571428571428527,71.0,-1.3699999999999992
237,1,1032.91,1033.33,18.1,25.58,4.92,9.040000000000001,7.62,6.3500000000000005,25.25,24.941176470588236,52.54,58.822500000000005,20.5366110838,21.40556405225,634.0,531.0,13.9441410365,16.435230212,460.0,354.0,7.1,6.31,17.4,26.6,38.13333333333333,35.6,271.0,194.0,6.68,9.530000000000001,-0.4199999999998454,-7.479999999999997,-4.120000000000001,1.2699999999999996,0.3088235294117645,-6.282500000000006,-0.8689529684499995,103.0,-2.491089175500001,106.0,0.79,-9.200000000000003,2.5333333333333314,77.0,-2.8500000000000014
238,1,1236.31,1076.94,23.19,28.55,6.39,6.02,4.71,5.5,26.15,27.22222222222222,64.68625,56.3975,23.01137405868,21.181100088085714,711.0,692.0,14.653740443500002,14.47985166152381,875.0,628.0,5.36,6.26,35.1,25.7,29.46666666666667,42.3,306.0,374.0,12.72,13.2,159.3699999999999,-5.359999999999999,0.3700000000000001,-0.79,-1.0722222222222229,8.28875,1.8302739705942876,19.0,0.17388878197619206,247.0,-0.8999999999999995,9.400000000000002,-12.833333333333329,-68.0,-0.47999999999999865
239,0,1017.26,1050.09,21.990000000000002,16.36,6.03,5.78,4.71,4.65,25.833333333333332,23.77777777777778,59.98666666666667,64.29666666666667,19.017280274145,21.83782069295238,602.0,459.0,12.2062434895,11.594040210952382,453.0,1003.0,6.42,7.53,22.2,36.5,43.75,34.611111111111114,319.0,465.0,12.46,20.39,-32.82999999999993,5.630000000000003,0.25,0.05999999999999961,2.0555555555555536,-4.309999999999995,-2.8205404188073793,143.0,0.6122032785476179,-550.0,-1.1100000000000003,-14.3,9.138888888888886,-146.0,-7.93
240,1,1090.6399999999999,1072.03,28.55,21.990000000000002,5.52,6.03,5.0,4.71,28.0,25.666666666666668,64.45428571428572,59.98666666666667,21.01165918065714,20.529565938645,732.0,673.0,14.262360819047618,12.2062434895,655.0,622.0,6.96,7.84,26.0,22.6,35.25,44.73333333333333,385.0,449.0,15.65,11.82,18.6099999999999,6.559999999999999,-0.5100000000000007,0.29000000000000004,2.333333333333332,4.467619047619046,0.4820932420121409,59.0,2.056117329547618,33.0,-0.8799999999999999,3.3999999999999986,-9.483333333333327,-64.0,3.83
241,0,1245.4,1214.03,21.11,19.439999999999998,7.37,6.35,5.5600000000000005,5.52,26.7,25.75,60.50666666666667,57.322,16.845344875238094,22.73660835715,547.0,851.0,11.773062147142857,15.220584778,592.0,541.0,5.76,6.46,21.6,16.2,27.5,41.81666666666667,259.0,324.0,15.28,22.65,31.37000000000012,1.6700000000000017,1.0200000000000005,0.040000000000000924,0.9499999999999993,3.184666666666665,-5.891263481911906,-304.0,-3.447522630857142,51.0,-0.7000000000000002,5.400000000000002,-14.31666666666667,-65.0,-7.369999999999999
242,1,1053.96,1128.07,18.08,23.89,4.68,6.38,5.3,5.26,25.944444444444443,25.473684210526315,64.09625,45.3,19.25852159,21.04123962499,552.0,579.0,13.626334449999998,12.790866859000001,954.0,375.0,4.21,5.34,44.2,16.4,37.46,28.32,189.0,273.0,16.6,9.46,-74.1099999999999,-5.810000000000002,-1.7000000000000002,0.040000000000000036,0.4707602339181278,18.79625,-1.7827180349899976,-27.0,0.8354675909999969,579.0,-1.13,27.800000000000004,9.14,-84.0,7.140000000000001
243,1,807.35,1156.23,10.63,18.869999999999997,2.9299999999999997,5.17,1.9,4.49,25.666666666666668,26.65,47.903999999999996,51.784285714285716,14.911498030050002,18.45908779118,638.0,595.0,6.575246175549999,11.190310686,680.0,974.0,7.44,4.57,38.5,38.800000000000004,35.58,28.042857142857144,343.0,266.0,13.99,15.719999999999999,-348.88,-8.239999999999997,-2.24,-2.5900000000000003,-0.9833333333333307,-3.8802857142857192,-3.5475897611299985,43.0,-4.615064510450001,-294.0,2.87,-0.30000000000000426,7.537142857142854,77.0,-1.7299999999999986
